"Authors","Author full names","Author(s) ID","Title","Year","DOI","Link","Affiliations","Authors with affiliations","ISSN","ISBN","CODEN","Open Access"
"Vysotska V.; Fernandes V.B.; Lytvyn V.; Emmerich M.; Hrendus M.","Vysotska, Victoria (24484045400); Fernandes, Vitor Basto (53363129900); Lytvyn, Vasyl (56446930100); Emmerich, Michael (14033942100); Hrendus, Mariya (57201781103)","24484045400; 53363129900; 56446930100; 14033942100; 57201781103","Method for Determining Linguometric Coefficient Dynamics of Ukrainian Text Content Authorship","2019","10.1007/978-3-030-01069-0_10","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057777269&doi=10.1007%2f978-3-030-01069-0_10&partnerID=40&md5=65fd81b4ddbabda16c864c5adb10caed","Lviv Polytechnic National University, Lviv, Ukraine; University Institute of Lisbon, Lisbon, Portugal; Silesian University of Technology, Gliwice, Poland; Leiden Institute of Advanced Computer Science, Leiden University, Leiden, Netherlands","Vysotska V., Lviv Polytechnic National University, Lviv, Ukraine; Fernandes V.B., University Institute of Lisbon, Lisbon, Portugal; Lytvyn V., Lviv Polytechnic National University, Lviv, Ukraine, Silesian University of Technology, Gliwice, Poland; Emmerich M., Leiden Institute of Advanced Computer Science, Leiden University, Leiden, Netherlands; Hrendus M., Lviv Polytechnic National University, Lviv, Ukraine","21945357","978-303001068-3","",""
"Lytvyn V.; Vysotska V.; Pukach P.; Vovk M.; Uhryn D.","Lytvyn, Vasyl (56446930100); Vysotska, Victoria (24484045400); Pukach, Petro (24344600300); Vovk, Miroslava (8533029700); Uhryn, Dmytro (57163746300)","56446930100; 24484045400; 24344600300; 8533029700; 57163746300","Method of functioning of intelligent agents, designed to solve action planning problems based on ontological approach","2017","10.15587/1729-4061.2017.103630","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021734388&doi=10.15587%2f1729-4061.2017.103630&partnerID=40&md5=fa5b74bc6d163ac18d6e728bf6048ddf","Department of Information Systems, Chernivtsi faculty of the National Technical University, 'Kharkiv Polytechnic Institute', Holovna str., 203A, Chernivtsi, 58000, Ukraine; Department of Information Systems and Networks, Lviv Polytechnic National University, S. Bandery str., 12, Lviv, 79013, Ukraine; Department of Mathematics, Lviv Polytechnic National University, S. Bandery str., 12, Lviv, 79013, Ukraine","Lytvyn V., Department of Information Systems and Networks, Lviv Polytechnic National University, S. Bandery str., 12, Lviv, 79013, Ukraine; Vysotska V., Department of Information Systems and Networks, Lviv Polytechnic National University, S. Bandery str., 12, Lviv, 79013, Ukraine; Pukach P., Department of Mathematics, Lviv Polytechnic National University, S. Bandery str., 12, Lviv, 79013, Ukraine; Vovk M., Department of Mathematics, Lviv Polytechnic National University, S. Bandery str., 12, Lviv, 79013, Ukraine; Uhryn D., Department of Information Systems, Chernivtsi faculty of the National Technical University, 'Kharkiv Polytechnic Institute', Holovna str., 203A, Chernivtsi, 58000, Ukraine","17293774","","","All Open Access; Gold Open Access; Green Open Access"
"Chetverikov G.; Puzik O.; Tyshchenko O.","Chetverikov, Grygorii (55386924000); Puzik, Oleksii (57204941028); Tyshchenko, Olena (57204943115)","55386924000; 57204941028; 57204943115","Analysis of the problem of homonyms in the hyperchains construction for lexical units of natural language","2018","10.1109/STC-CSIT.2018.8526663","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058049757&doi=10.1109%2fSTC-CSIT.2018.8526663&partnerID=40&md5=35a7616852f475208f7b329bcd283786","Software Engineering Dept., Kharkiv National University of Radioelectronics, Kharkiv, Ukraine","Chetverikov G., Software Engineering Dept., Kharkiv National University of Radioelectronics, Kharkiv, Ukraine; Puzik O., Software Engineering Dept., Kharkiv National University of Radioelectronics, Kharkiv, Ukraine; Tyshchenko O., Software Engineering Dept., Kharkiv National University of Radioelectronics, Kharkiv, Ukraine","27663655","978-153866463-6","",""
"Conway M.; Khojoyan A.; Fana F.; Scuba W.; Castine M.; Mowery D.; Chapman W.; Jupp S.","Conway, Mike (7103044028); Khojoyan, Artem (57188652154); Fana, Fariba (6507825491); Scuba, William (55777201900); Castine, Melissa (15756968400); Mowery, Danielle (36982065300); Chapman, Wendy (7203062171); Jupp, Simon (6506738902)","7103044028; 57188652154; 6507825491; 55777201900; 15756968400; 36982065300; 7203062171; 6506738902","Developing a web-based SKOS editor","2016","10.1186/s13326-015-0043-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962094430&doi=10.1186%2fs13326-015-0043-z&partnerID=40&md5=a23b4d3280a7a48228f451b820b3ea51","University of Utah, Department of Biomedical Informatics, 421 Wakara Way, Salt Lake City, 84108, UT, United States; Independent software developer, Kyiv, Ukraine; University of California San Diego, CALIT2, 9500 Gilman Drive, La Jolla, 92093, CA, United States; European Bioinformatics Institute, Hinxton, Cambridgeshire, CB10 1SD, United Kingdom","Conway M., University of Utah, Department of Biomedical Informatics, 421 Wakara Way, Salt Lake City, 84108, UT, United States; Khojoyan A., Independent software developer, Kyiv, Ukraine; Fana F., University of California San Diego, CALIT2, 9500 Gilman Drive, La Jolla, 92093, CA, United States; Scuba W., University of Utah, Department of Biomedical Informatics, 421 Wakara Way, Salt Lake City, 84108, UT, United States; Castine M., University of Utah, Department of Biomedical Informatics, 421 Wakara Way, Salt Lake City, 84108, UT, United States; Mowery D., University of Utah, Department of Biomedical Informatics, 421 Wakara Way, Salt Lake City, 84108, UT, United States; Chapman W., University of Utah, Department of Biomedical Informatics, 421 Wakara Way, Salt Lake City, 84108, UT, United States; Jupp S., European Bioinformatics Institute, Hinxton, Cambridgeshire, CB10 1SD, United Kingdom","20411480","","","All Open Access; Gold Open Access; Green Open Access"
"Dzedolik I.V.; Karakchieva O.S.","Dzedolik, I.V. (6701808363); Karakchieva, O.S. (54890699500)","6701808363; 54890699500","Properties of polaritons in nonlinear dielectric medium","2013","10.1109/NLP.2013.6646379","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891104054&doi=10.1109%2fNLP.2013.6646379&partnerID=40&md5=cc84d6244ad70a8cd64791c551dc55a3","Taurida National V. I. Vernadsky University, Simferopol, Ukraine","Dzedolik I.V., Taurida National V. I. Vernadsky University, Simferopol, Ukraine; Karakchieva O.S., Taurida National V. I. Vernadsky University, Simferopol, Ukraine","","978-147991118-9","",""
"Gurinovich R.; Pashuk A.; Petrovskiy Y.; Dmitrievskij A.; Kuryan O.; Scerbacov A.; Tiggre A.; Moroz E.; Nikolsky Y.","Gurinovich, Roman (56893787300); Pashuk, Alexander (57190048944); Petrovskiy, Yuriy (57194540973); Dmitrievskij, Alex (57194547968); Kuryan, Oleg (56893876100); Scerbacov, Alexei (56893883100); Tiggre, Antonia (57194549522); Moroz, Elena (57194546086); Nikolsky, Yuri (57210667289)","56893787300; 57190048944; 57194540973; 57194547968; 56893876100; 56893883100; 57194549522; 57194546086; 57210667289","Increasing papers' discoverability with precise semantic labeling: The sci.AI platform","2017","10.3233/978-1-61499-769-6-182","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020718763&doi=10.3233%2f978-1-61499-769-6-182&partnerID=40&md5=22b70f32ed5568aa00070d58f082a6ad","Sci. AI, Xpansa, Mustamae Tee 5, Tallinn, 10616, Estonia; Odessa National Medical University, Valikhovs'kyi Ln, 2, Odesa, 65000, Ukraine; IITP RAS, Bolshoy Karetny per. 19, Moscow, 127051, Russian Federation","Gurinovich R., Sci. AI, Xpansa, Mustamae Tee 5, Tallinn, 10616, Estonia; Pashuk A., Sci. AI, Xpansa, Mustamae Tee 5, Tallinn, 10616, Estonia; Petrovskiy Y., Sci. AI, Xpansa, Mustamae Tee 5, Tallinn, 10616, Estonia, Odessa National Medical University, Valikhovs'kyi Ln, 2, Odesa, 65000, Ukraine; Dmitrievskij A., Sci. AI, Xpansa, Mustamae Tee 5, Tallinn, 10616, Estonia; Kuryan O., Sci. AI, Xpansa, Mustamae Tee 5, Tallinn, 10616, Estonia; Scerbacov A., Sci. AI, Xpansa, Mustamae Tee 5, Tallinn, 10616, Estonia; Tiggre A., Sci. AI, Xpansa, Mustamae Tee 5, Tallinn, 10616, Estonia; Moroz E., Sci. AI, Xpansa, Mustamae Tee 5, Tallinn, 10616, Estonia, IITP RAS, Bolshoy Karetny per. 19, Moscow, 127051, Russian Federation; Nikolsky Y., Sci. AI, Xpansa, Mustamae Tee 5, Tallinn, 10616, Estonia","","978-161499768-9","",""
"Nykonenko A.A.","Nykonenko, A.A. (54397238100)","54397238100","Creational design patterns in computational linguistics: Factory method, prototype, singleton","2012","10.1007/s10559-012-9383-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028125675&doi=10.1007%2fs10559-012-9383-1&partnerID=40&md5=3777aa6d1437039ce615a3ce32300361","Taras Shevchenko National University of Kyiv, Kyiv, Ukraine","Nykonenko A.A., Taras Shevchenko National University of Kyiv, Kyiv, Ukraine","10600396","","",""
"Komar M.; Yakobchuk P.; Golovko V.; Dorosh V.; Sachenko A.","Komar, Myroslav (35366491300); Yakobchuk, Pavlo (57204562086); Golovko, Vladimir (36856657900); Dorosh, Vitaliy (35366175300); Sachenko, Anatoliy (35518445600)","35366491300; 57204562086; 36856657900; 35366175300; 35518445600","Deep Neural Network for Image Recognition Based on the Caffe Framework","2018","10.1109/DSMP.2018.8478621","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056187497&doi=10.1109%2fDSMP.2018.8478621&partnerID=40&md5=83ff063ab4d8636187997f35020cc2ba","Research Institute for Intelligent Computer Systems, Ternopil National Economic University, Ternopil, Ukraine; Department of Intelligent Information Technologies, Brest State Technical University, Brest, Belarus; Kazimierz Pulaski University of Technology and Humanities in Radom Radom, Ternopil, Ukraine","Komar M., Research Institute for Intelligent Computer Systems, Ternopil National Economic University, Ternopil, Ukraine; Yakobchuk P., Research Institute for Intelligent Computer Systems, Ternopil National Economic University, Ternopil, Ukraine; Golovko V., Department of Intelligent Information Technologies, Brest State Technical University, Brest, Belarus; Dorosh V., Research Institute for Intelligent Computer Systems, Ternopil National Economic University, Ternopil, Ukraine; Sachenko A., Kazimierz Pulaski University of Technology and Humanities in Radom Radom, Ternopil, Ukraine","","978-153862874-4","",""
"Marchenko O.; Anisimov A.; Zavadskyi I.; Melnikov E.","Marchenko, Oleksandr (44661392700); Anisimov, Anatoly (9536987000); Zavadskyi, Igor (15081867000); Melnikov, Egor (57194705849)","44661392700; 9536987000; 15081867000; 57194705849","English text parsing by means of error correcting automaton","2018","10.1007/978-3-319-91947-8_28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048042280&doi=10.1007%2f978-3-319-91947-8_28&partnerID=40&md5=12f16dd34ea762a973d3ad4d5c2ee4bf","Taras Shevchenko National University of Kyiv, Kyiv, Ukraine; P1:k ltd, London, United Kingdom","Marchenko O., Taras Shevchenko National University of Kyiv, Kyiv, Ukraine; Anisimov A., Taras Shevchenko National University of Kyiv, Kyiv, Ukraine; Zavadskyi I., Taras Shevchenko National University of Kyiv, Kyiv, Ukraine; Melnikov E., P1:k ltd, London, United Kingdom","03029743","978-331991946-1","",""
"Romaniuk J.; Suszczańska N.; Szmal P.","Romaniuk, Julia (37061818800); Suszczańska, Nina (6507714898); Szmal, Przemysław (34977734800)","37061818800; 6507714898; 34977734800","Semantic analyzer in the thetos-3 system","2011","10.1007/978-3-642-20095-3_22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953230083&doi=10.1007%2f978-3-642-20095-3_22&partnerID=40&md5=e95d52d27693167225207c1fb668477a","Institute of Linguistics NAS of Ukraine, Kyiv, 01001, Grushevskogo 4, Ukraine; Silesian University of Technology, Institute of Informatics, 44-100 Gliwice, ul. Akademicka 16, Poland","Romaniuk J., Institute of Linguistics NAS of Ukraine, Kyiv, 01001, Grushevskogo 4, Ukraine; Suszczańska N., Silesian University of Technology, Institute of Informatics, 44-100 Gliwice, ul. Akademicka 16, Poland; Szmal P., Silesian University of Technology, Institute of Informatics, 44-100 Gliwice, ul. Akademicka 16, Poland","16113349","978-364220094-6","",""
"Kovaliuk T.; Kobets N.","Kovaliuk, Tetiana (57208904023); Kobets, Nataliya (57208901299)","57208904023; 57208901299","Semantic analysis and natural language text search for internet portal","2019","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066110830&partnerID=40&md5=541db196e517bc340d7bfc0b69ec3e4d","National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, 37, Prospekt Peremohy, Kyiv, 03056, Ukraine; Borys Grinchenko Kyiv University, 18/2 Bulvarno-Kudriavska Str, Kyiv, 04053, Ukraine","Kovaliuk T., National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”, 37, Prospekt Peremohy, Kyiv, 03056, Ukraine; Kobets N., Borys Grinchenko Kyiv University, 18/2 Bulvarno-Kudriavska Str, Kyiv, 04053, Ukraine","16130073","","",""
"Vysotska V.; Lytvyn V.; Hrendus M.; Kubinska S.; Brodyak O.","Vysotska, Victoria (24484045400); Lytvyn, Vasyl (56446930100); Hrendus, Mariya (57201781103); Kubinska, Solomiya (57205202109); Brodyak, Oksana (57193993937)","24484045400; 56446930100; 57201781103; 57205202109; 57193993937","Method of textual information authorship analysis based on stylometry","2018","10.1109/STC-CSIT.2018.8526608","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059013017&doi=10.1109%2fSTC-CSIT.2018.8526608&partnerID=40&md5=9720ffbc3f32594dfb07e8d4f174860f","Information Systems and Networks Department, Lviv Polytechnic National University, Lviv, Ukraine; Mathematics Department, Lviv Polytechnic National University, Lviv, Ukraine","Vysotska V., Information Systems and Networks Department, Lviv Polytechnic National University, Lviv, Ukraine; Lytvyn V., Information Systems and Networks Department, Lviv Polytechnic National University, Lviv, Ukraine; Hrendus M., Information Systems and Networks Department, Lviv Polytechnic National University, Lviv, Ukraine; Kubinska S., Information Systems and Networks Department, Lviv Polytechnic National University, Lviv, Ukraine; Brodyak O., Mathematics Department, Lviv Polytechnic National University, Lviv, Ukraine","27663655","","",""
"Iaparov V.V.; Taranenko V.B.","Iaparov, V.V. (37011869800); Taranenko, V.B. (7006957897)","37011869800; 7006957897","Spiral optical domain walls and rotating topological solitons in active optical cavity","2011","10.1109/NLP.2011.6102647","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855575366&doi=10.1109%2fNLP.2011.6102647&partnerID=40&md5=fb5eccb1a19672fafc58e8beb9d7ca72","International Center Institute of Applied Optics NAS of Ukraine, Ukraine","Iaparov V.V., International Center Institute of Applied Optics NAS of Ukraine, Ukraine; Taranenko V.B., International Center Institute of Applied Optics NAS of Ukraine, Ukraine","","978-145770479-6","",""
"Petrasova S.; Khairova N.; Lewoniewski W.","Petrasova, Svitlana (57189378467); Khairova, Nina (37461441200); Lewoniewski, Wlodzimierz (57031963300)","57189378467; 37461441200; 57031963300","Building the Semantic Similarity Model for Social Network Data Streams","2018","10.1109/DSMP.2018.8478480","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056204483&doi=10.1109%2fDSMP.2018.8478480&partnerID=40&md5=91d3dc95bc8a180cd1de41148abb078c","National Technical University, Kharkiv Polytechnic Institute, Kharkiv, Ukraine; Poznan University of Economics and Business, Poznan, Poland","Petrasova S., National Technical University, Kharkiv Polytechnic Institute, Kharkiv, Ukraine; Khairova N., National Technical University, Kharkiv Polytechnic Institute, Kharkiv, Ukraine; Lewoniewski W., Poznan University of Economics and Business, Poznan, Poland","","978-153862874-4","",""
"Marchenko O.; Anisimov A.; Nykonenko A.; Rossada T.; Melnikov E.","Marchenko, Oleksandr (44661392700); Anisimov, Anatoly (9536987000); Nykonenko, Andrii (57194709427); Rossada, Tetiana (57194711434); Melnikov, Egor (57194705849)","44661392700; 9536987000; 57194709427; 57194711434; 57194705849","Authorship attribution system","2017","10.1007/978-3-319-59569-6_27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021748314&doi=10.1007%2f978-3-319-59569-6_27&partnerID=40&md5=d8e2bcbaf4052b122e7a2def94dd1e0b","Taras Shevchenko National University of Kyiv, Kiev, Ukraine; International Research and Training Center for IT and Systems, Kyiv, Ukraine; Phase One: Karma LTD, London, United Kingdom","Marchenko O., Taras Shevchenko National University of Kyiv, Kiev, Ukraine; Anisimov A., Taras Shevchenko National University of Kyiv, Kiev, Ukraine; Nykonenko A., International Research and Training Center for IT and Systems, Kyiv, Ukraine; Rossada T., Taras Shevchenko National University of Kyiv, Kiev, Ukraine; Melnikov E., Phase One: Karma LTD, London, United Kingdom","03029743","978-331959568-9","",""
