University Name;Count
Department of Economic Analysis;1
Information and Diagnostic Systems Institute;1
Dept. of Automated Control Systems Institute of Computer Science and Information Technologies;1
Department of Economics of the State;1
Department of Automated Control System;1
Department of Computer Engineering TNEU;1
Computer-Aided Design Department;1
Social Communication and Information Activities Department;1
Intellectual Computer Systems Department;1
Science and Technical Library;1
Institute of Mathematical Machines and Systems;1
Automated Control Systems Deptatrment;1
Information systems and networks department;1
Department of Olympic and Professional Sport and Sport Games;1
Department of Aesthetic Education;1
Department of World History;1
Department of Human Health and Correctional Education;1
Department of Biomechanics and Metrology of Sport;1
International Charitable Foundation Alliance for Public Health;1
Institute of Bast Crops;1
Educational and Scientific Complex "Institute of Applied Systems Analysis" - ESC "IASA";1
Mathematics Department;1
Department of Physics and Chemistry of Solid State;1
UkrNIMI NAS of Ukraine;1
Institute of Magnetism Under NAS and MES of Ukraine;1
false  "KPI";1
Faculty of Computer Information Systems and Software Engineering;1
Avionic Department;1
Aircraft Airworthiness Retaining Department;1
National Army Academy Named after Hetman Petro Sahaidachnyi;1
Institute of Information and Diagnostic Systems;1
Rivne State Medical Center;1
V.N. Karazin National University of Kharkov;1
Donetsk National University of Vasyl Stus;1
Department of Applied Mechanics and Technologies of Environmental Protection;1
Department of logistics and Technical Support of Rescue Operations;1
Zakhidnyi Buh Private Company;1
Khmelnitskyi National University;1
Chernivtsi Institute of Trade and Economics KNUTE;1
Department of Computer Informational Technologies;1
Department of Technology of Inorganic Substances and Ecology;1
Department of Media Technologies and Publishing and Graphic Systems;1
Higher State Educational Establishment of Ukraine "Bukovinian State Medical University";1
Department of Biophysics and Biochemistry;1
Department of Economic Cybernetics and International Economic Relations;1
Applied Math Dept;1
Department of Ecology and Life Safety;1
Informatics department;1
Cybernetics department;1
National TU Dnipro Polytechnic;1
Scientific-research Center of Missile Troops and Artillery;1
Dept. of Social Work;1
Immunology And Pathophysiology Laboratory;1
GIS and Land Management Faculty;1
V. Danilevsky Institute for Endocrine Pathology Problems of the National Academy of Sciences of Ukraine;1
Kharkov Medical Academy of Post-graduated Education;1
Department of Mathematical Modeling and Optimal Design;1
Department of Forensic Medicine;1
Department of Correlation Optics;1
Department of Optics and Publishing Business;1
Space Research Institute of the National Academy of Sciences of Ukraine and State Space Agency of Ukraine;1
false  "Kharkiv Politechnical Institute";1
BICA Labs;1
L.T. Mala National Institute of Therapy of NAMS of Ukraine;1
Ukrainian Research Institute of Environmental Problems;1
LLC «Positron GmbH»;1
Ukrainian scientific-research and design-prospecting Institute of industrial technology;1
Academy of Advocacy;1
Laboratory of Space Research;1
Department of Informational and Analytical Activity and Information Security;1
V.M. Glushkov Institute of Cybernetics of NAS of Ukraine;1
M.I. Pyrohov National Medical University;1
Institute of Physics of NASU;1
PSME "Fotonika Plus";1
Mariupol City Council;1
Department of Pedagogy and Humanities;1
State Research Institute of the Ministry of Internal Affairs of Ukraine;1
Vinnytsia Humanitarian Pedagogical College;1
Ukrainian Medical Stomatology Academy;1
Vinnytsia Pirogov National Medical University;1
Scientific Research Institute of Invalid Rehabilitation on the base of National Pirogov Memorial Medical University;1
L.T. Malaya Therapy Institute of the National Academy of Medical Science of Ukraine,;1
Vinnytsya National Pirogov Memorial Medical University;1
L.T. Mala National Institute of Therapy of the National Academy of Medical Sciences of;1
Vinnytsia State Pedagogical University;1
Department of Healthcare of Kyiv;1
Skadovsk Central District Hospital;1
International Research and Training Centre for Information Technologies and Systems of the NAS and MES;1
Scientific and Practical Medical Center for Pediatric Cardiology and Cardiosurgery;1
false  "Sikorsky Kyiv Polytechnic Institute";1
V.E. Lashkaryov Institute of Semiconductor Physics NAS;1
Civil Aviation Institute;1
System Analysis Problems of Kiev National Taras Shevchenko University;1
Department of Economics and Finance;1
G. S. Kostiuk Institute of Psychology;1
Control Systems Research Laboratory Kharkiv;1
ÐavloTychyna Uman State Pedagogical University;1
YuriyFedkovych Chernivtsi National University;1
Prydniprovska State Academy of Physical Culture and Sports;1
Corporate Finance and Controlling Department;1
Institute of Industrial Economics of the;1
Department of Economics of the NAS of Ukraine;1
Informatio LTD;1
Institute of Higher Education of the NAES of Ukraine;1
Carpathian Department of Subbotin Institute of Geophysics;1
Education and Research Institute of Energetics;1
Physico-Technological Institute of Metals and Alloys of the National Academy of Sciences of Ukraine;1
National University of Physical Education and Sports of Ukraine;1
'''Igor Sikorsky Kyiv Polytechnic Institute''';1
T. Shevchenko National University of Kyiv;1
National University of Defense of Ukraine;1
Central Scientifically-research Institute;1
false  (Kharkiv Polytechnic Institute);1
Institute for Evolutionary Ecology of the National Academy of Sciences of Ukraine;1
Institute of Information Security of the National Security Service Academy of Ukraine;1
Research Institute of Informatics and Law;1
NTUU Igor Sikorsky Kyiv Polytechnic Institute;1
National Technical Univ. of Ukraine;1
ODS. ai;1
Institute for Information Recording of Nas of Ukraine;1
World Economy Department;1
Department of Tourism and Recreation;1
Department of Digital Economics and Systems Analysis;1
Gorbachevsky Ternopol National Medical University;1
Bogomolets National Medical University of the Ministry of Healthcare of Ukraine;1
Department of Publishing InfoiwaJion Technologies;1
O.Ya.Usikov Institute for Radiophysics and Electronics of NAS of Ukraine;1
Artificial Intelligence department;1
Department of Automated Systems Software;1
Taras Shevchenko National University of "Chernihiv Collegium";1
Department of Publishing Infonnation Technologies;1
Department of shooting and technical sports;1
Lab. of Virtual Environment for Scientific Research Organization No. 236;1
Faculty of Informatics and Computer Engineering;1
Department of Industrial Design and Computer Technologies;1
Department of the Ukrainian Language;1
Department of Combat and Special Physical Training;1
Department of Public Service and Management of Educational and Social Institutions;1
Hon. Prof. M.S. Bokarius Kharkiv Research Institute of Forensic Examinations;1
Institute of Market Problems and Economic-Ecological Research;1
Private Joint-Stock Company "Higher Education Institution "Interregional Academy of Personnel Management";1
Donetsk;1
O.M.Beketov National University of Urban Economy in Kharkiv;1
Dnipro National University of Railway Transport named after Academician V.Lazaryan;1
Institute of Petroleum Engineering;1
Department of Physical Fundamentals of Fracture and Strength of Materials in Aggressive Environments;1
MM "Pershotravneve";1
Science Research Institute of Mining Problems of Academy of Engineering Sciences of Ukraine;1
Geodesy Department;1
General and Structural Geology Department;1
Hydrogeology and Engineering Geology Department;1
Geology and Mineral Exploration Department;1
Department of Geobuilding and Mining Technologies;1
Department of Electromechanics Equipment Productions;1
Glushkov Institute of Cybernetics NASU Kyiv;1
false  Vinnytsia;1
Lesya Ukrainka Eastern;1
Dahl’ East Ukrainian National University;1
Ministry of Defense of Ukraine;1
Interregional Academy of Personal Management;1
Scientifically Research Institute;1
Kharkiv State University of Food Technology and Trade;1
Spotlight Media Labs;1
Main Astronomical Observatory NAS of Ukraine;1
Head of Group of Clinical Cybernetics of Gluskov;1
State University "uzhhorod National University";1
Institute of training of public employment service in Ukraine;1
Research Institute of the Ministry of Defence of Ukraine;1
Named after O.O. Zelensky false  Kharkov;1
Equipment of the Armed Forces of Ukraine;1
Department of Computer and Information Systems;1
Department of Robotics and Specialized Computer Systems;1
Ternopil I. Puluj National Technical University;1
Department of Information-Communication Technologies named after O. O. Zelensky;1
Kharkiv University of Technology "sTEP";1
Institute of Traumatology and Orthopedics;1
AI-labs;1
Department of Management and Entrepreneurship;1
Department of management named after prof. Y. S. Zavadskyi;1
Faculty of Infrastructure and Rolling Stock of Railways;1
'Computer Systems Analyst LLC ''NETKREKER';1
Department of Telecommunication Technologies and Automation;1
Department of Radiophysics;1
Vice-Rector for Educational and Scientific Affairs;1
Dept. of Programming and Mathematics;1
Ostrohradskyi Kremenchuk National University;1
The Public Militarized Mine-Rescue Service;1
'State Enterprise ''State Scientific Center of Drugs''';1
MM "Dniprovske";1
Department of Management and Economics of Enterprise;1
Pereiaslav-Khmelnytskyi Hryhorii Skovoroda State Pedagogical University 30;1
Volodymyr Dahl East-Ukrainian National University;1
Vinnytsia Mykhailo Kotsiubinsky State Pedagogical University;1
